location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-05-31,2024-10-31,1,0.688095238095238,cdf,WNV cases
Merced,2024-05-31,2024-10-31,2,0.688095238095238,cdf,WNV cases
Merced,2024-05-31,2024-10-31,3,0.688095238095238,cdf,WNV cases
Merced,2024-05-31,2024-10-31,4,0.945324520701618,cdf,WNV cases
Merced,2024-05-31,2024-10-31,5,0.945324520701618,cdf,WNV cases
Merced,2024-05-31,2024-10-31,6,0.945324520701618,cdf,WNV cases
Merced,2024-05-31,2024-10-31,8,0.993404277810063,cdf,WNV cases
Merced,2024-05-31,2024-10-31,10,0.993404277810063,cdf,WNV cases
Merced,2024-05-31,2024-10-31,15,0.999955383045696,cdf,WNV cases
Merced,2024-05-31,2024-10-31,200,1.0,cdf,WNV cases
Merced,2024-05-31,2024-11-30,0,0.978174603174603,cdf,WNV cases
Merced,2024-05-31,2024-11-30,1,0.978174603174603,cdf,WNV cases
Merced,2024-05-31,2024-11-30,2,0.978174603174603,cdf,WNV cases
Merced,2024-05-31,2024-11-30,3,0.978174603174603,cdf,WNV cases
Merced,2024-05-31,2024-11-30,4,0.999760074119322,cdf,WNV cases
Merced,2024-05-31,2024-11-30,5,0.999760074119322,cdf,WNV cases
Merced,2024-05-31,2024-11-30,6,0.999760074119322,cdf,WNV cases
Merced,2024-05-31,2024-11-30,8,0.999998238427818,cdf,WNV cases
Merced,2024-05-31,2024-11-30,10,0.999998238427818,cdf,WNV cases
Merced,2024-05-31,2024-11-30,15,0.999999999957188,cdf,WNV cases
Merced,2024-05-31,2024-11-30,200,1.0,cdf,WNV cases
Merced,2024-05-31,2024-12-31,0,1.0,cdf,WNV cases
Merced,2024-05-31,2024-12-31,1,1.0,cdf,WNV cases
Merced,2024-05-31,2024-12-31,2,1.0,cdf,WNV cases
Merced,2024-05-31,2024-12-31,3,1.0,cdf,WNV cases
Merced,2024-05-31,2024-12-31,4,1.0,cdf,WNV cases
Merced,2024-05-31,2024-12-31,5,1.0,cdf,WNV cases
Merced,2024-05-31,2024-12-31,6,1.0,cdf,WNV cases
Merced,2024-05-31,2024-12-31,8,1.0,cdf,WNV cases
Merced,2024-05-31,2024-12-31,10,1.0,cdf,WNV cases
Merced,2024-05-31,2024-12-31,15,1.0,cdf,WNV cases
Merced,2024-05-31,2024-12-31,200,1.0,cdf,WNV cases
Orange,2024-05-31,2024-06-30,0,0.923809523809524,cdf,WNV cases
Orange,2024-05-31,2024-06-30,1,0.999998457324618,cdf,WNV cases
Orange,2024-05-31,2024-06-30,2,0.999999999996365,cdf,WNV cases
Orange,2024-05-31,2024-06-30,3,1.0,cdf,WNV cases
Orange,2024-05-31,2024-06-30,4,1.0,cdf,WNV cases
Orange,2024-05-31,2024-06-30,5,1.0,cdf,WNV cases
Orange,2024-05-31,2024-06-30,6,1.0,cdf,WNV cases
Orange,2024-05-31,2024-06-30,8,1.0,cdf,WNV cases
Orange,2024-05-31,2024-06-30,10,1.0,cdf,WNV cases
Orange,2024-05-31,2024-06-30,15,1.0,cdf,WNV cases
Orange,2024-05-31,2024-06-30,200,1.0,cdf,WNV cases
Orange,2024-05-31,2024-07-31,0,0.347619047619048,cdf,WNV cases
Orange,2024-05-31,2024-07-31,1,0.844012383912732,cdf,WNV cases
Orange,2024-05-31,2024-07-31,2,0.951756948926196,cdf,WNV cases
Orange,2024-05-31,2024-07-31,3,0.980330383668317,cdf,WNV cases
Orange,2024-05-31,2024-07-31,4,0.990572075224629,cdf,WNV cases
Orange,2024-05-31,2024-07-31,5,0.994969667577019,cdf,WNV cases
Orange,2024-05-31,2024-07-31,6,0.997101366226435,cdf,WNV cases
Orange,2024-05-31,2024-07-31,8,0.998867778250105,cdf,WNV cases
Orange,2024-05-31,2024-07-31,10,0.999485615420754,cdf,WNV cases
Orange,2024-05-31,2024-07-31,15,0.9998928493758,cdf,WNV cases
Orange,2024-05-31,2024-07-31,200,1.0,cdf,WNV cases
Orange,2024-05-31,2024-08-31,0,0.0569047619047619,cdf,WNV cases
Orange,2024-05-31,2024-08-31,1,0.296972669236359,cdf,WNV cases
Orange,2024-05-31,2024-08-31,2,0.587964319397274,cdf,WNV cases
Orange,2024-05-31,2024-08-31,3,0.753146833355958,cdf,WNV cases
Orange,2024-05-31,2024-08-31,4,0.845276589504859,cdf,WNV cases
Orange,2024-05-31,2024-08-31,5,0.898906402356191,cdf,WNV cases
Orange,2024-05-31,2024-08-31,6,0.931575471809952,cdf,WNV cases
Orange,2024-05-31,2024-08-31,8,0.965888923554656,cdf,WNV cases
Orange,2024-05-31,2024-08-31,10,0.981451590367513,cdf,WNV cases
Orange,2024-05-31,2024-08-31,15,0.994769619696735,cdf,WNV cases
Orange,2024-05-31,2024-08-31,200,1.0,cdf,WNV cases
Orange,2024-05-31,2024-09-30,0,0.0014285714285714,cdf,WNV cases
Orange,2024-05-31,2024-09-30,1,0.233499413688958,cdf,WNV cases
Orange,2024-05-31,2024-09-30,2,0.529842368631546,cdf,WNV cases
Orange,2024-05-31,2024-09-30,3,0.707051935674145,cdf,WNV cases
Orange,2024-05-31,2024-09-30,4,0.810115918956996,cdf,WNV cases
Orange,2024-05-31,2024-09-30,5,0.872245844362003,cdf,WNV cases
Orange,2024-05-31,2024-09-30,6,0.911251777246799,cdf,WNV cases
Orange,2024-05-31,2024-09-30,8,0.953729599967328,cdf,WNV cases
Orange,2024-05-31,2024-09-30,10,0.973868024602641,cdf,WNV cases
Orange,2024-05-31,2024-09-30,15,0.992051028946326,cdf,WNV cases
Orange,2024-05-31,2024-09-30,200,1.0,cdf,WNV cases
Orange,2024-05-31,2024-10-31,0,0.125079365079365,cdf,WNV cases
Orange,2024-05-31,2024-10-31,1,0.743564977097308,cdf,WNV cases
Orange,2024-05-31,2024-10-31,2,0.935591605330081,cdf,WNV cases
Orange,2024-05-31,2024-10-31,3,0.979071256082551,cdf,WNV cases
Orange,2024-05-31,2024-10-31,4,0.991883686001707,cdf,WNV cases
Orange,2024-05-31,2024-10-31,5,0.996434112864072,cdf,WNV cases
Orange,2024-05-31,2024-10-31,6,0.998281101692763,cdf,WNV cases
Orange,2024-05-31,2024-10-31,8,0.99951158167953,cdf,WNV cases
Orange,2024-05-31,2024-10-31,10,0.999831954452876,cdf,WNV cases
Orange,2024-05-31,2024-10-31,15,0.999980310956973,cdf,WNV cases
Orange,2024-05-31,2024-10-31,200,1.0,cdf,WNV cases
Orange,2024-05-31,2024-11-30,0,0.873015873015873,cdf,WNV cases
Orange,2024-05-31,2024-11-30,1,0.999987284516257,cdf,WNV cases
Orange,2024-05-31,2024-11-30,2,0.999999999849912,cdf,WNV cases
Orange,2024-05-31,2024-11-30,3,0.999999999999999,cdf,WNV cases
